t_ns,nonce,hash_hex,difficulty_bits,attempts_since_prev,backend,notes_json
125606109965869,2378710,000056fe96dfdae53edfa7272bbce82cd76b419b8e7c0e8c5d174c570c1bd0d5,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125606297382273,2379843,000049365c70e49cd4aa1c969fcbbb1a04177d780ac48e2f42869c80a4f324ae,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125606494527098,2427224,00007db270ec0e0bff5ce565be567efeae766ed674c02bb302dc2169e85a83bc,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125606706415771,2433471,000021450d00c33532199cc64f5ce4dec0d892b9c7cd8e4bf7dca0f55c0b204d,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125607441811657,2688698,0000667905ef672303acf32d03a146aa61b23f59685bedf8d4c36b82916132d6,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125607481316600,2714782,000025715c5e402d3deed4a877e5c15ee0f03b00bd9e94b0c361479ebca45aac,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125607542826373,2889927,000070f919b86fd41833d2a828db7c1eafe02812ed369ffe30b59ab8bc44abdb,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125608633637633,3347813,0000245a59c4c817c099dda55809662627599962b2e7334407500ece854d12f3,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125608769744401,3399828,00003d3b01020779e811c9b9e7a3744260b41e41cd6fb178cd313e73c970a7a4,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125609398966032,3677986,000000a89adbde5f6082f38ec4b9e712705665f9fb3c8c2bfabc05d197efe2de,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125609401981079,4140320,00000b4bdaeab6d4feccf8fe49e566bf2e70bcf2df49b61810ff9eaafed76f96,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125609695711895,4232158,0000438299a7721fe244eeed7c81b0e20f01abb9d7626dfcfe66f9ab81a75d1b,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125609719650713,4253132,00004d454a4d8784b3036e029dca3b9320b490cf7e6eb8dc8a31d56cf8d5a360,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125610343983594,4276371,00003cb7d8b9f996cdb9a0fa1228201c86ec7d18b67e144ca27abafd0688e952,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125610462003954,4584946,00004321c4a9bbf728f9535d0d54b8a4315a500ed7f569fbac40c3c51a11fc74,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125610732657523,4896717,00004c812a34e840fe54f2b77a42f190afa8ac54f0e3d399a1b899ac3fa49b58,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125611810201781,5158119,0000552eacb69cbaa38dc3411bbf2d434142156b2bda895bb1348d9665e7e6fc,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125612345233744,5357956,00004c7c5c0ba7f295482523d315f70dc662b56aa7d9e52829c6e79266c97749,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125613242310648,5412823,00000982651bfaf7ee02dbd135f6cb52f44ba3c248b219114699c5466592859f,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125613483383677,5498514,00002dbba8991afb6476b496c986ae2fb97a6aaf81ac57bee753e9670a7e9d34,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125613594062878,5572396,00005fb315f20a592d0397741c334ef0292e0aa43603f31ea8239f5fcb700652,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125613644990319,5845073,000062728005a6be6fc798afb52f69e3c149b0045de2d8badb26aa4342efc498,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125613673626393,6004783,0000533d4a9379cf94f9d3f2029653bb1fc62da3b09111a063c1cefa4ca6b38c,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125613896586429,6129654,00000a2334555757651955e899e958b5213318ae995a1583f25bc38bb7455b64,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125613911679872,6161970,00001822ca8e467c52a4b9e7ef151044eb6670367daab0abc8efe7dc13653fd2,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125614726453484,6224670,0000524db3f7d7f293595c72991b62f2465e06eb7c1b448bd89aa8096839be6c,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125614849478463,6665840,0000200adaa39c859c2377fd673a2f7b927bc19baa01e3783c66c12e20bbba47,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125615487715530,6767970,000023caac96c02bfc85cf2e7cb3aa7db8b31e1e4db576ca426c7dfd1dbd32d2,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125615912514413,6889374,000027d1764ed90d0400f734ddbfc345172897250f129fe4acd4026c13a2b331,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125616083008610,6968838,00000944b4db801a787b18cee691749b1c2218ede8a978529352389986aed671,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125616160118633,7026905,00006d67b8f4c7566aec1d589d17e8a928d3ac4212315805d9c087fffc27d131,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125616217227854,7039017,00006a77ed163dbde9d14998b55ad27db69a31b75f80b02d32ecb4917d417f20,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125616677213064,7193264,00002c6c1a853944d93cb5e9f877a0c4a49e4c09f1cb3c4cd83cc957cb008506,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125616704988041,7264834,00001d20249da89ca90fe7d639d8c880a37ad669fae694a4e44cd5fadb4633d6,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125616776175153,7360475,000068670f604ff3ccc6c67ca4abc2742ee97b3a3fa38f6ea8136ae071085dff,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125617256673784,7740082,000029fc37bd4bc2f7e6f9d7cd706c1517054ef5afa4ffc1d1edb02655559dee,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125617674943696,7943948,00003d305bea43b89b4172dfe9c08633ced614c732e1a0aaadd91e7a9234229e,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125617695677677,7952397,00002763d136e72c450d44bf54d50a87cb7457b1275fac3fba437408f79e804b,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125618214501255,7968678,00007d559c511f1d77769d6f5082aeaa1b31f362932515f2b529cfa2f62d9563,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
125618590219361,8058599,00007612aa8f329ef52b972a5d9b0895ffa9787b344df2a389c62ed2b0c09eef,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""shuffle"", ""seed"": 8}}"
