t_ns,nonce,hash_hex,difficulty_bits,attempts_since_prev,backend,notes_json
125750028909321,2341832,00002aee3abfd8c7bc09d1c230488d8dbc865fbb7be1e6e1d68b5b2a30b94633,17,193170,cpu,"{""t_true_ns"": 125750018366257}"
125750228909321,2350512,00005908cceeb23390087d8d72b543bfd37f9b031e333e888ef22c167451df14,17,8680,cpu,"{""t_true_ns"": 125750038506804}"
125750228909322,2378710,000056fe96dfdae53edfa7272bbce82cd76b419b8e7c0e8c5d174c570c1bd0d5,17,28198,cpu,"{""t_true_ns"": 125750103961403}"
125750228909323,2379843,000049365c70e49cd4aa1c969fcbbb1a04177d780ac48e2f42869c80a4f324ae,17,1133,cpu,"{""t_true_ns"": 125750106759476}"
125750228909324,2427224,00007db270ec0e0bff5ce565be567efeae766ed674c02bb302dc2169e85a83bc,17,47381,cpu,"{""t_true_ns"": 125750217829927}"
125750428909321,2433471,000021450d00c33532199cc64f5ce4dec0d892b9c7cd8e4bf7dca0f55c0b204d,17,6247,cpu,"{""t_true_ns"": 125750232409728}"
125750828909321,2688698,0000667905ef672303acf32d03a146aa61b23f59685bedf8d4c36b82916132d6,17,255227,cpu,"{""t_true_ns"": 125750824691456}"
125751028909321,2714782,000025715c5e402d3deed4a877e5c15ee0f03b00bd9e94b0c361479ebca45aac,17,26084,cpu,"{""t_true_ns"": 125750886134234}"
125751428909321,2889927,000070f919b86fd41833d2a828db7c1eafe02812ed369ffe30b59ab8bc44abdb,17,175145,cpu,"{""t_true_ns"": 125751295634963}"
125752428909321,3347813,0000245a59c4c817c099dda55809662627599962b2e7334407500ece854d12f3,17,457886,cpu,"{""t_true_ns"": 125752414516859}"
125752628909321,3399828,00003d3b01020779e811c9b9e7a3744260b41e41cd6fb178cd313e73c970a7a4,17,52015,cpu,"{""t_true_ns"": 125752536475027}"
125753228909321,3677986,000000a89adbde5f6082f38ec4b9e712705665f9fb3c8c2bfabc05d197efe2de,17,278158,cpu,"{""t_true_ns"": 125753215546976}"
125754428909321,4140320,00000b4bdaeab6d4feccf8fe49e566bf2e70bcf2df49b61810ff9eaafed76f96,17,462334,cpu,"{""t_true_ns"": 125754321023281}"
125754628909321,4232158,0000438299a7721fe244eeed7c81b0e20f01abb9d7626dfcfe66f9ab81a75d1b,17,91838,cpu,"{""t_true_ns"": 125754534184529}"
125754628909322,4253132,00004d454a4d8784b3036e029dca3b9320b490cf7e6eb8dc8a31d56cf8d5a360,17,20974,cpu,"{""t_true_ns"": 125754582717568}"
125754828909321,4276371,00003cb7d8b9f996cdb9a0fa1228201c86ec7d18b67e144ca27abafd0688e952,17,23239,cpu,"{""t_true_ns"": 125754636844761}"
125755428909321,4584946,00004321c4a9bbf728f9535d0d54b8a4315a500ed7f569fbac40c3c51a11fc74,17,308575,cpu,"{""t_true_ns"": 125755364589696}"
125756228909321,4896717,00004c812a34e840fe54f2b77a42f190afa8ac54f0e3d399a1b899ac3fa49b58,17,311771,cpu,"{""t_true_ns"": 125756088414510}"
125756828909321,5158119,0000552eacb69cbaa38dc3411bbf2d434142156b2bda895bb1348d9665e7e6fc,17,261402,cpu,"{""t_true_ns"": 125756716178886}"
125757228909321,5357956,00004c7c5c0ba7f295482523d315f70dc662b56aa7d9e52829c6e79266c97749,17,199837,cpu,"{""t_true_ns"": 125757210505267}"
125757428909321,5412823,00000982651bfaf7ee02dbd135f6cb52f44ba3c248b219114699c5466592859f,17,54867,cpu,"{""t_true_ns"": 125757339683368}"
125757628909321,5498514,00002dbba8991afb6476b496c986ae2fb97a6aaf81ac57bee753e9670a7e9d34,17,85691,cpu,"{""t_true_ns"": 125757555280558}"
125757828909321,5572396,00005fb315f20a592d0397741c334ef0292e0aa43603f31ea8239f5fcb700652,17,73882,cpu,"{""t_true_ns"": 125757731145520}"
125758428909321,5845073,000062728005a6be6fc798afb52f69e3c149b0045de2d8badb26aa4342efc498,17,272677,cpu,"{""t_true_ns"": 125758407213669}"
125758828909321,6004783,0000533d4a9379cf94f9d3f2029653bb1fc62da3b09111a063c1cefa4ca6b38c,17,159710,cpu,"{""t_true_ns"": 125758803166717}"
125759228909321,6129654,00000a2334555757651955e899e958b5213318ae995a1583f25bc38bb7455b64,17,124871,cpu,"{""t_true_ns"": 125759113201115}"
125759228909322,6161970,00001822ca8e467c52a4b9e7ef151044eb6670367daab0abc8efe7dc13653fd2,17,32316,cpu,"{""t_true_ns"": 125759197226762}"
125759428909321,6224670,0000524db3f7d7f293595c72991b62f2465e06eb7c1b448bd89aa8096839be6c,17,62700,cpu,"{""t_true_ns"": 125759350105219}"
125760428909321,6665840,0000200adaa39c859c2377fd673a2f7b927bc19baa01e3783c66c12e20bbba47,17,441170,cpu,"{""t_true_ns"": 125760415796336}"
125760828909321,6767970,000023caac96c02bfc85cf2e7cb3aa7db8b31e1e4db576ca426c7dfd1dbd32d2,17,102130,cpu,"{""t_true_ns"": 125760653233738}"
125761028909321,6889374,000027d1764ed90d0400f734ddbfc345172897250f129fe4acd4026c13a2b331,17,121404,cpu,"{""t_true_ns"": 125760948787007}"
125761228909321,6968838,00000944b4db801a787b18cee691749b1c2218ede8a978529352389986aed671,17,79464,cpu,"{""t_true_ns"": 125761139166826}"
125761428909321,7026905,00006d67b8f4c7566aec1d589d17e8a928d3ac4212315805d9c087fffc27d131,17,58067,cpu,"{""t_true_ns"": 125761275574601}"
125761428909322,7039017,00006a77ed163dbde9d14998b55ad27db69a31b75f80b02d32ecb4917d417f20,17,12112,cpu,"{""t_true_ns"": 125761303762667}"
125761828909321,7193264,00002c6c1a853944d93cb5e9f877a0c4a49e4c09f1cb3c4cd83cc957cb008506,17,154247,cpu,"{""t_true_ns"": 125761665937154}"
125762028909321,7264834,00001d20249da89ca90fe7d639d8c880a37ad669fae694a4e44cd5fadb4633d6,17,71570,cpu,"{""t_true_ns"": 125761832414258}"
125762228909321,7360475,000068670f604ff3ccc6c67ca4abc2742ee97b3a3fa38f6ea8136ae071085dff,17,95641,cpu,"{""t_true_ns"": 125762056739191}"
125763028909321,7740082,000029fc37bd4bc2f7e6f9d7cd706c1517054ef5afa4ffc1d1edb02655559dee,17,379607,cpu,"{""t_true_ns"": 125762955587207}"
125763628909321,7943948,00003d305bea43b89b4172dfe9c08633ced614c732e1a0aaadd91e7a9234229e,17,203866,cpu,"{""t_true_ns"": 125763466912949}"
125763628909322,7952397,00002763d136e72c450d44bf54d50a87cb7457b1275fac3fba437408f79e804b,17,8449,cpu,"{""t_true_ns"": 125763487392599}"
125763628909323,7968678,00007d559c511f1d77769d6f5082aeaa1b31f362932515f2b529cfa2f62d9563,17,16281,cpu,"{""t_true_ns"": 125763526857064}"
125763828909321,8058599,00007612aa8f329ef52b972a5d9b0895ffa9787b344df2a389c62ed2b0c09eef,17,89921,cpu,"{""t_true_ns"": 125763739061849}"
