t_ns,nonce,hash_hex,difficulty_bits,attempts_since_prev,backend,notes_json
125516521495230,1900114,0000444aaacdeba032f3ee89da5af2f6b1bc66925b8d0fc7d2016e87df22a303,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125516706972068,2017717,0000085e7549fa008a8d5cdd695ee907ddbc9e65e5edd19c6ba4cc235c5a4513,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125517535028744,2088490,00003843fa122a2cc8a5c83d273fe56278e668553643c7ca16be4c17745ee92a,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125518026854189,2102334,00000abb40140818326eb9d54a2eca8cd38a1b77b1351d5296c766f934613e4e,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125519158983704,2148662,00001ea79325f2a577ec5c59cbf17a36a91cf8cbaffdf524f43fc28973d09761,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125519185638825,2341832,00002aee3abfd8c7bc09d1c230488d8dbc865fbb7be1e6e1d68b5b2a30b94633,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125519346604106,2350512,00005908cceeb23390087d8d72b543bfd37f9b031e333e888ef22c167451df14,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125519469167855,2378710,000056fe96dfdae53edfa7272bbce82cd76b419b8e7c0e8c5d174c570c1bd0d5,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125519733955559,2379843,000049365c70e49cd4aa1c969fcbbb1a04177d780ac48e2f42869c80a4f324ae,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125520270578802,2427224,00007db270ec0e0bff5ce565be567efeae766ed674c02bb302dc2169e85a83bc,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125520315106893,2433471,000021450d00c33532199cc64f5ce4dec0d892b9c7cd8e4bf7dca0f55c0b204d,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125520346741755,2688698,0000667905ef672303acf32d03a146aa61b23f59685bedf8d4c36b82916132d6,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125520349491579,2714782,000025715c5e402d3deed4a877e5c15ee0f03b00bd9e94b0c361479ebca45aac,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125520537623590,2889927,000070f919b86fd41833d2a828db7c1eafe02812ed369ffe30b59ab8bc44abdb,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125520553700528,3347813,0000245a59c4c817c099dda55809662627599962b2e7334407500ece854d12f3,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125520964895950,3399828,00003d3b01020779e811c9b9e7a3744260b41e41cd6fb178cd313e73c970a7a4,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125521913481402,3677986,000000a89adbde5f6082f38ec4b9e712705665f9fb3c8c2bfabc05d197efe2de,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125522136019738,4140320,00000b4bdaeab6d4feccf8fe49e566bf2e70bcf2df49b61810ff9eaafed76f96,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125522209135968,4232158,0000438299a7721fe244eeed7c81b0e20f01abb9d7626dfcfe66f9ab81a75d1b,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125522522551196,4253132,00004d454a4d8784b3036e029dca3b9320b490cf7e6eb8dc8a31d56cf8d5a360,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125523816319068,4276371,00003cb7d8b9f996cdb9a0fa1228201c86ec7d18b67e144ca27abafd0688e952,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125524269333506,4584946,00004321c4a9bbf728f9535d0d54b8a4315a500ed7f569fbac40c3c51a11fc74,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125524371511224,4896717,00004c812a34e840fe54f2b77a42f190afa8ac54f0e3d399a1b899ac3fa49b58,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125524432117360,5158119,0000552eacb69cbaa38dc3411bbf2d434142156b2bda895bb1348d9665e7e6fc,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125524454150727,5357956,00004c7c5c0ba7f295482523d315f70dc662b56aa7d9e52829c6e79266c97749,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125524853980742,5412823,00000982651bfaf7ee02dbd135f6cb52f44ba3c248b219114699c5466592859f,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125525060631491,5498514,00002dbba8991afb6476b496c986ae2fb97a6aaf81ac57bee753e9670a7e9d34,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125525099706292,5572396,00005fb315f20a592d0397741c334ef0292e0aa43603f31ea8239f5fcb700652,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125525599390196,5845073,000062728005a6be6fc798afb52f69e3c149b0045de2d8badb26aa4342efc498,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125525719257873,6004783,0000533d4a9379cf94f9d3f2029653bb1fc62da3b09111a063c1cefa4ca6b38c,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125526026871800,6129654,00000a2334555757651955e899e958b5213318ae995a1583f25bc38bb7455b64,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125527221087616,6161970,00001822ca8e467c52a4b9e7ef151044eb6670367daab0abc8efe7dc13653fd2,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125527800336590,6224670,0000524db3f7d7f293595c72991b62f2465e06eb7c1b448bd89aa8096839be6c,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125527855173673,6665840,0000200adaa39c859c2377fd673a2f7b927bc19baa01e3783c66c12e20bbba47,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125527923174327,6767970,000023caac96c02bfc85cf2e7cb3aa7db8b31e1e4db576ca426c7dfd1dbd32d2,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125528061424982,6889374,000027d1764ed90d0400f734ddbfc345172897250f129fe4acd4026c13a2b331,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125528097424037,6968838,00000944b4db801a787b18cee691749b1c2218ede8a978529352389986aed671,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125528239212693,7026905,00006d67b8f4c7566aec1d589d17e8a928d3ac4212315805d9c087fffc27d131,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125528483270673,7039017,00006a77ed163dbde9d14998b55ad27db69a31b75f80b02d32ecb4917d417f20,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125529134254077,7193264,00002c6c1a853944d93cb5e9f877a0c4a49e4c09f1cb3c4cd83cc957cb008506,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125529458472710,7264834,00001d20249da89ca90fe7d639d8c880a37ad669fae694a4e44cd5fadb4633d6,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
125529670352832,7360475,000068670f604ff3ccc6c67ca4abc2742ee97b3a3fa38f6ea8136ae071085dff,17,0,cpu,"{""domain"": ""log_delta"", ""surrogate"": {""kind"": ""iaaft"", ""n_iters"": 20, ""seed"": 8}}"
